154.09104,37.7799
155.38995,11.9621
155.50154,25.8722
155.60025,1.1986
155.96625,31.6365
156.19345,46.4560
156.14891,1.1096
156.17966,11.0893
156.38000,7.4627
156.42337,11.7394
156.72125,62.3366
157.00612,32.7638
157.02229,20.7710
157.35812,60.2955
157.81262,72.1264
157.80545,4.4719
157.87504,24.8694
158.14933,20.3701
158.44520,62.2368
159.07208,49.3717
159.26100,62.5254
159.78987,41.6872
159.93883,11.6471
160.03558,19.2135
160.04945,10.3448
160.28645,36.3727
160.86912,80.8912
160.67454,34.4488
160.87929,24.9225
160.91187,14.8722
161.07854,52.7700
161.05833,22.7263
161.20441,15.9516
161.29158,4.9445
161.34325,16.3296
161.65237,63.2236
161.86070,6.0481
162.74320,-2.1501
162.85529,19.0146
163.10437,59.6858
163.12979,36.6195
163.14829,22.9346
163.47750,73.6900
163.77408,3.1107
164.19070,3.7189
164.83208,71.8446
164.69029,25.1411
165.32145,67.1061
165.31808,3.6285
165.72900,32.8768
165.85529,39.2550
165.84712,12.8204
166.21145,33.0656
166.25233,14.8955
166.45316,-0.0341
166.51095,20.7163
166.72770,51.2033
166.73520,7.1734
166.94450,19.5492
167.25291,22.9292
167.31683,36.0209
167.70820,57.6359
167.87641,55.6731
168.45754,21.5206
168.69312,-2.1233
168.77616,14.7873
169.01762,10.1626
169.03429,11.0483
169.51658,12.4541
170.51079,42.8195
170.72737,16.5899
171.60854,2.9329
171.72354,33.1194
171.72954,18.8325
171.92150,66.5900
171.94162,6.1441
172.92166,3.4882
173.13441,74.6288
173.24987,6.7161
173.58200,13.3210
173.77129,2.5513
173.92233,73.4518
173.90366,0.1273
174.16516,6.2919
174.63854,-1.1847
174.76404,-0.2051
174.94275,-1.8754
175.16345,28.8636
175.25658,1.4932
175.70433,77.3733
175.86945,3.3888
176.16187,67.9554
176.93212,1.8261
177.00120,4.4883
177.15854,32.6408
177.20987,-2.0326
177.55062,42.0746
177.89054,16.1851
177.98375,-2.6421
178.00745,13.8786
178.15841,24.3076
178.18104,1.7408
178.60458,-2.3194
178.71333,2.9593
178.77020,1.7193
178.90375,1.2370
178.93270,17.3470
179.51100,-3.7433
179.65091,18.8632
179.86204,17.7568
180.71729,26.2529
181.01675,31.8955
181.78983,-1.2526
182.43783,56.5241
182.79508,2.2553
183.91987,61.8896
184.17545,69.4629
184.39183,22.5404
185.41325,40.8485
185.73541,67.7605
185.97483,-3.4430
185.99420,48.7794
186.24083,24.3828
187.16183,35.7173
187.62466,19.6729
187.89395,37.9799
187.93545,-1.0106
188.20016,37.6215
188.27066,77.9755
188.52275,35.5183
188.75550,25.7795
188.80116,72.2318
189.00016,54.2210
189.51337,-2.2638
189.53191,22.6986
189.95937,3.7966
190.00045,61.6084
190.33383,30.1217
190.27420,50.3941
190.34320,61.7117
190.66312,19.9452
190.72516,20.9898
190.92754,16.3935
191.10904,37.1214
191.50304,64.5699
192.34320,9.8176
192.53620,33.1591
193.18491,59.2656
193.29179,25.2782
193.50775,-1.5082
193.81925,0.2469
193.93983,36.2934
194.18175,21.6828
194.22300,22.3735
194.44795,36.3711
194.22600,84.1028
194.92345,3.2420
194.98400,73.6923
195.92733,3.1848
195.96858,10.9725
195.97983,16.1710
196.06225,9.2238
196.12954,-3.5724
196.17433,2.9639
196.35287,56.3235
197.01941,61.5832
197.23804,-3.7061
196.70391,82.8665
198.02762,24.0950
198.39333,15.9915
198.98462,17.7607
199.06429,20.0475
199.17458,21.9800
199.75791,14.7911
199.78366,28.5074
200.82295,-2.1511
201.50779,51.3019
201.75575,10.0563
201.82554,5.6355
202.10295,6.7578
202.48504,50.8839
202.74429,19.4380
202.63154,58.3422
202.96845,20.0005
203.01991,17.0488
203.10508,3.0613
204.16975,20.1998
204.23308,16.6095
204.79845,61.5056
204.66691,61.7486
205.09250,21.8884
206.63454,20.8475
207.14400,37.1131
207.37037,13.8768
207.75916,-0.1533
208.34854,23.0486
208.62066,23.7567
209.06895,47.2353
209.23325,29.1643
209.94179,1.0756
210.14258,25.3182
210.54358,-0.2352
210.49008,46.3119
210.80225,54.3490
211.27458,-0.0629
211.98087,29.8728
212.22037,33.5322
212.67500,21.9570
212.90795,-1.1579
212.97254,38.1939
213.07454,29.2026
213.36900,17.7562
213.41945,29.0733
213.45479,37.2690
213.71795,25.3175
214.57033,31.6538
214.91662,19.9444
214.94862,56.7298
215.19233,21.9357
215.59862,-0.3872
215.82366,41.7754
216.04683,23.9131
215.95733,68.3410
216.55075,48.5640
216.86850,46.1468
217.30070,12.8610
218.11425,27.4273
218.02416,57.9214
218.31045,13.8427
218.38070,57.7118
218.71804,54.4758
219.42179,2.2905
219.45670,6.7483
219.65925,54.2778
219.88754,62.0029
220.10854,33.9891
220.74025,21.4208
220.97716,43.5803
221.45354,50.3940
221.79441,62.5846
221.79279,63.4242
222.19091,8.1005
222.10716,41.6390
222.72162,8.1097
222.43983,60.3995
223.03354,-2.5299
222.91212,40.5991
223.36783,70.4665
223.78800,43.8182
224.43987,71.6815
225.29016,44.6983
226.06733,3.2990
226.39587,58.0721
226.00966,77.6348
226.72708,66.1762
227.23083,25.7337
227.29241,67.2143
227.72633,63.0156
228.10408,18.6465
228.02012,67.3625
228.30812,47.1023
228.50404,44.5907
230.23091,-2.5780
229.87566,67.5046
230.38770,39.2011
230.62900,19.2611
230.48104,65.0060
230.96991,23.5476
231.45279,25.0790
231.44391,52.4451
231.85645,-2.8907
232.01791,12.0033
232.08845,13.6773
232.34125,9.0912
232.39970,12.2557
232.00233,64.7633
232.68829,-0.3690
231.81058,77.1567
232.56320,56.8322
233.23783,46.4524
233.91325,2.4270
234.16412,3.3605
234.15095,17.3381
234.11150,47.8547
234.40112,5.9734
233.94791,73.4506
234.55066,42.4720
235.02358,1.9336
235.22241,9.7498
235.55887,-1.2290
235.64279,2.0144
235.77537,15.7704
235.44900,67.2541
236.30995,0.7720
236.16591,38.4244
236.64283,33.2235
236.73150,22.1515
236.85962,10.2825
236.93495,37.2048
237.50920,-2.8236
237.68583,1.7515
237.08154,74.5255
238.10645,2.4503
237.85583,62.3097
237.86695,64.1268
238.55725,14.6019
238.62004,7.5136
238.93204,49.5349
239.29945,-1.5410
239.36608,30.0596
239.53720,7.0597
239.17341,68.3780
239.78983,35.0297
240.13716,-0.1655
241.94950,39.1948
242.13662,9.6065
242.25254,35.7934
242.24266,36.6107
242.27883,51.5970
242.60733,12.8244
242.58754,67.8357
243.37104,-0.8821
243.67833,2.1613
244.29566,4.5541
244.41437,10.3626
244.21562,53.0060
244.48704,22.9455
244.33170,61.9391
244.69029,39.3347
245.45258,-2.2841
245.75437,-0.5205
246.71737,5.8646
246.83220,15.9980
246.86875,54.6903
247.22541,17.8912
247.86012,-2.0220
247.84008,22.6970
247.78175,43.3484
247.45054,67.3784
248.07929,3.8622
248.01033,32.0609
248.44816,28.9848
248.45354,35.8883
248.18904,62.6806
248.86712,35.8369
249.49587,20.1243
249.39429,37.2850
249.70650,17.3532
249.84754,-2.4059
249.21866,67.6293
249.87812,21.3172
250.16754,14.3511
250.28262,2.6343
250.39495,3.1481
250.59883,25.0856
250.68162,20.3625
250.77025,2.0847
250.80783,9.9045
250.90937,0.8738
250.76604,36.8325
251.01775,23.3977
251.12837,19.9405
251.20604,22.5212
250.80462,74.7069
251.70475,22.9051
251.74575,58.4231
253.20279,51.0620
253.56379,3.5015
253.69683,36.5020
254.10825,5.9380
253.63741,65.3020
254.31445,46.8741
254.43158,52.4023
254.84450,20.8298
254.96270,-0.5273
255.46350,-1.8991
256.04387,6.7746
256.24270,9.9312
256.21183,12.9248
256.57950,10.3745
256.58295,13.5864
256.67225,4.9042
256.76158,15.6520
257.26179,8.3930
257.87841,7.9943
257.96420,18.8412
257.97425,20.2638
258.06379,53.1199
258.53720,58.8184
258.93870,52.8427
259.71254,19.5281
259.02125,73.4364
259.96225,14.4001
259.97812,16.6605
259.87958,47.7025
260.03112,57.9093
260.37762,44.4664
260.64133,14.5975
260.94712,26.4865
260.99950,21.1371
260.78995,63.9078
262.03729,7.4224
262.45575,23.3227
262.91870,32.2320
262.59154,67.3226
263.16575,16.4018
262.40395,75.7041
263.29862,39.3189
263.72975,20.5933
264.10954,10.0208
264.15420,15.2989
264.10479,23.7951
264.23087,21.1039
264.62804,9.6898
264.40166,43.5200
264.37225,48.9683
264.95616,19.7981
265.15837,41.3013
265.39787,29.2054
265.94383,34.5806
266.47454,37.2803
266.59166,26.5437
266.20295,61.9105
266.91400,9.5470
267.11925,12.5280
267.37570,18.5653
265.40541,83.1331
267.54504,35.5317
267.81200,15.8201
267.67179,39.9499
267.36145,70.1441
268.02479,21.5696
269.01508,49.0282
269.22937,32.6365
269.81137,45.8875
270.20391,23.0464
269.83070,58.5410
270.18208,35.0137
271.75308,52.2605
272.09554,34.9778
272.35891,38.7943
272.62554,64.0390
273.93204,61.6978
274.94233,74.5680
276.03095,73.1833
276.73862,56.0880
277.19516,38.0477
278.68912,47.0350
278.70766,70.5238
280.58412,46.1049
275.80183,86.8903
280.67804,40.3670
280.29950,70.5483
281.32554,53.0032
281.51466,48.8441
282.25383,47.6577
283.53945,45.5976
283.40162,66.2321
284.62766,58.6022
285.20050,50.8807
287.13983,53.3563
287.69462,52.1494
288.39650,63.6029
287.95125,83.9052
290.12620,54.2113
290.44675,63.2494
291.22925,77.2782
295.67058,71.4080
303.21129,79.4064
305.04504,2.6905
306.73262,-2.2775
307.02900,1.0365
307.53095,3.0518
307.80616,0.2744
308.92225,-0.0053
309.50645,-2.0386
309.65858,1.7382
310.21666,0.6525
310.98291,-0.3792
311.01408,3.2089
311.24008,1.5132
312.00520,13.7402
312.11512,7.7397
310.87358,80.1561
312.71883,-0.3250
313.09325,0.0756
313.90212,-0.6355
314.23612,6.8180
315.23325,10.3236
315.38916,1.6254
316.94758,16.3357
317.96950,2.3290
318.22216,19.3798
318.58341,21.5432
318.68504,10.8712
318.99066,9.5433
319.10333,10.2734
319.45016,13.5934
319.69391,16.6564
320.07300,-1.6840
320.08754,10.3204
320.26108,1.7130
320.40116,11.3008
320.37183,21.2418
320.53129,18.6656
320.84225,10.1333
319.24245,83.8213
321.04766,15.9885
321.36079,4.3143
321.91716,3.2446
322.04487,2.4739
322.86245,15.8056
323.10500,6.5815
323.45345,7.4367
323.73041,14.4455
324.86150,2.8271
325.08708,12.3548
325.37466,0.8946
325.90666,2.6351
326.33437,-2.2071
326.29370,10.1016
326.47800,11.6781
326.65691,8.2943
326.74808,1.7124
327.28041,0.4473
327.25458,12.5144
327.76150,6.2432
328.32950,-2.2256
328.64025,2.9430
329.53058,1.0089
329.60337,-0.7394
329.64145,14.1227
329.87395,23.7174
330.17262,10.5525
330.68362,31.6956
330.85183,14.0990
331.05279,-0.0312
331.05083,26.3731
331.28745,26.6069
331.47745,20.6397
331.96825,31.3589
332.35958,-1.6465
332.31370,14.3609
332.31337,21.5186
332.46045,16.8932
332.49687,16.4907
332.56983,25.4660
333.10866,27.2085
333.73320,31.7749
333.93758,2.0660
334.04895,27.9060
334.41612,28.2822
334.72050,-1.0584
334.77604,24.5982
335.04225,7.8781
335.64875,28.4702
335.85600,19.8496
336.05233,29.1260
336.45979,17.6692
337.13541,12.0484
337.10775,30.2923
337.22187,20.0654
337.69266,76.5111
338.51670,10.1726
338.54487,32.8605
338.69687,15.9490
338.79920,8.1817
338.98466,20.3223
339.13708,25.7633
339.37179,10.5315
339.82545,-1.6995
340.11891,16.0115
339.56145,80.6771
340.29483,13.3396
340.34070,9.7436
340.98733,7.3909
340.96604,38.3765
341.14412,3.6459
341.28604,6.4309
341.55554,10.1610
341.59579,28.6463
342.02687,28.2931
342.11595,9.4551
342.43704,15.0890
342.60608,82.8771
343.15958,6.0936
343.14425,24.7305
343.17195,29.3304
343.34966,34.0185
343.40029,30.4169
343.70991,21.8069
343.88325,29.8050
343.97900,6.3772
344.13241,37.7390
344.33141,-1.0491
345.17033,8.4677
345.28491,5.6540
346.23645,12.3224
346.77583,9.9615
346.75354,35.7775
347.21141,20.0699
347.33454,0.7563
348.10708,34.8815
348.27950,18.0566
348.71545,33.0229
348.99829,27.4532
349.18037,33.9961
349.65100,15.2996
350.32604,25.3854
350.90466,25.1936
351.20825,26.6459
351.41945,6.7590
351.66616,25.0801
352.26550,11.4454
352.40450,23.9468
352.82062,18.2400
352.91283,25.9453
352.92766,27.3192
353.05979,2.4091
353.03045,16.6572
353.85908,7.3222
353.96491,23.6187
354.00079,13.7970
354.15500,14.1570
354.41512,30.1298
355.08700,1.2459
355.67225,1.9659
356.11512,5.6638
356.28587,19.9010
356.47966,12.0615
356.55666,5.8691
356.55112,33.3699
356.81387,32.7830
357.08012,24.0910
357.18791,15.9292
357.29962,30.9831
357.36787,33.1400
358.62466,28.8715
358.83104,5.9171
358.91433,19.5157
359.19825,1.3550
359.34995,30.9920
359.38987,37.0290
359.63387,26.2148
359.86958,21.4146
